,SNo,Date,Country,RegionCode,RegionName,Latitude,Longitude,HospitalizedPatients,IntensiveCarePatients,TotalHospitalizedPatients,HomeConfinement,CurrentPositiveCases,NewPositiveCases,Recovered,Deaths,TotalPositiveCases
3848,3848,2020-08-25T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,13,2,15,283,298,9,3005,348,3651
3849,3849,2020-08-25T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,281,6,287,1997,2284,143,7077,875,10236
3850,3850,2020-08-25T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,24,0,24,389,413,12,8699,1571,10683
3851,3851,2020-08-25T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,158,15,173,5614,5787,119,75901,16857,98545
3852,3852,2020-08-25T17:00:00,ITA,11,Marche,43.61675973,13.5188753,14,0,14,234,248,11,5889,987,7124
3853,3853,2020-08-25T17:00:00,ITA,14,Molise,41.55774754,14.65916051,2,0,2,54,56,0,432,23,511
3854,3854,2020-08-25T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,1,9,168,177,9,2424,292,2893
3855,3855,2020-08-25T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,4,1,5,42,47,3,4580,405,5032
3856,3856,2020-08-25T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,79,6,85,1057,1142,57,27155,4143,32440
3857,3857,2020-08-25T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,88,4,92,456,548,49,4016,555,5119
3858,3858,2020-08-25T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,19,0,19,444,463,34,1262,134,1859
3859,3859,2020-08-25T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,53,10,63,884,947,24,2858,286,4091
3860,3860,2020-08-25T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,41,5,46,993,1039,34,9075,1139,11253
3861,3861,2020-08-25T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,12,1,13,182,195,29,1404,80,1679
3862,3862,2020-08-25T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,1,0,1,12,13,2,1064,146,1223
3863,3863,2020-08-25T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,46,5,51,2068,2119,119,17964,2107,22190
3864,3864,2020-08-26T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,34,1,35,331,366,26,2849,472,3687
3865,3865,2020-08-26T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,2,0,2,72,74,3,406,28,508
3866,3866,2020-08-26T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,14,0,14,159,173,8,1146,97,1416
3867,3867,2020-08-26T17:00:00,ITA,15,Campania,40.83956555,14.25084984,75,3,78,1217,1295,135,4373,443,6111
3868,3868,2020-08-26T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,92,6,98,2203,2301,120,24455,4458,31214
3869,3869,2020-08-26T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,14,0,14,307,321,33,3015,348,3684
3870,3870,2020-08-26T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,263,6,269,2143,2412,162,7110,876,10398
3871,3871,2020-08-26T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,23,0,23,417,440,41,8713,1571,10724
3872,3872,2020-08-26T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,158,17,175,5794,5969,269,75988,16857,98814
3873,3873,2020-08-26T17:00:00,ITA,11,Marche,43.61675973,13.5188753,9,0,9,232,241,9,5905,987,7133
3874,3874,2020-08-26T17:00:00,ITA,14,Molise,41.55774754,14.65916051,3,0,3,62,65,9,432,23,520
3875,3875,2020-08-26T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,8,1,9,169,178,5,2428,292,2898
3876,3876,2020-08-26T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,4,1,5,42,47,7,4587,405,5039
3877,3877,2020-08-26T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,83,6,89,1119,1208,75,27163,4144,32515
3878,3878,2020-08-26T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,94,4,98,499,597,51,4018,555,5170
3879,3879,2020-08-26T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,20,1,21,492,513,53,1265,134,1912
3880,3880,2020-08-26T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,59,10,69,911,980,33,2858,286,4124
3881,3881,2020-08-26T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,43,6,49,1142,1191,161,9083,1140,11414
3882,3882,2020-08-26T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,11,1,12,200,212,20,1407,80,1699
